image_path,source_dataset,plantwild_label,plantguard_label,label_index,mapping_status
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0217.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_18.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0021.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_3.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0221.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_26.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0136.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_2.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_66.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0154.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_91.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_212.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0004.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_5.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0044.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_180.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0039.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0249.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_19.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0143.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_109.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_11.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0033.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0006.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_38.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_278.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0066.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_280.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_279.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0065.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0100.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_128.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0000.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0188.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_45.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_169.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_37.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_218.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber bacterial wilt/cucumber_bacterial_wilt_google_0129.jpg,plantwild_v2,cucumber_bacterial_wilt,cucumber_bacterial_wilt,78,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_58.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_63.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0009.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_25.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_26.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_14.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_39.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0022.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_3.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_159.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_74.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0002.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_67.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_151.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0055.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_23.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_15.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0110.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_127.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0103.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_72.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_213.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0075.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_218.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_134.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_193.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0042.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_183.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_51.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_196.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_34.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_227.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0067.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_5.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_124.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0021.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_121.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_16.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_36.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_46.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0025.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0088.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_144.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0167.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_71.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0113.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_241.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0080.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0188.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0024.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_27.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0159.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_197.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_133.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0162.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_50.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_70.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_129.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_130.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_190.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0010.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_4.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_9.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_47.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_137.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_64.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0151.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0074.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_21.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_162.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0035.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_123.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_126.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_75.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0076.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0068.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_229.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_7.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0036.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0038.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_169.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_180.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_150.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_153.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0004.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_54.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_42.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_12.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0164.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_233.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_170.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_11.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_19.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_146.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_24.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_122.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0054.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0051.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_22.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_62.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0046.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_198.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0001.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_2.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0081.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_135.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_13.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_76.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_73.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_6.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_223.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0050.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_77.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_28.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_141.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_59.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0141.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_149.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0175.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0083.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_10.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_125.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_38.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_17.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
data/raw/plantwild_v2/cucumber powdery mildew/cucumber_powdery_mildew_google_0092.jpg,plantwild_v2,cucumber_powdery_mildew,cucumber_powdery_mildew,79,new_label
